,Survey_1,Survey_2,Survey_3,Survey_4,Survey_5,Survey_6,Survey_7,Survey_8,Survey_9,Survey_10,Survey_11,Survey_12,Survey_13,Survey_14,Survey_15,Survey_16,Survey_17,Survey_18,Survey_19,Survey_20,Survey_21,Survey_22,Survey_23,Survey_24,Survey_25,Survey_26,Survey_27,Survey_28,Survey_29,Survey_30,Survey_31,Survey_32,Survey_33,Survey_34,Survey_35,Survey_36,Survey_37,Survey_38,Survey_39,Survey_40,Survey_41,Survey_42,Survey_43,Survey_44,Survey_45,Survey_46,Survey_47,Survey_48,Survey_49,Survey_50,Survey_51,Survey_52,Survey_53,Survey_54,Survey_55,Survey_56,Survey_57,Survey_58,Survey_59,Survey_60,Survey_61,Survey_62,Survey_63,Survey_64,Survey_65,Survey_66,Survey_67,Survey_68,Survey_69,Survey_70,Survey_71,Survey_72,Survey_73,Survey_74,Survey_75,Survey_76,Survey_77,Survey_78,Survey_79,Survey_80,Survey_81,Survey_82,Survey_83,Survey_84,Survey_85,Survey_86,Survey_87,Survey_88,Survey_89,Survey_90,Survey_91,Survey_92,Survey_93,Survey_94,Survey_95,Survey_96,Survey_97,Survey_98,Survey_99,Survey_100
29,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,1.035714286,0,0,1.035714286,3.107142857,1.035714286,0,0,0,0,2.071428571,1.035714286,1.035714286,3.107142857,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,1.035714286,4.142857143,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,0,0,3.107142857,1.035714286,3.107142857,2.071428571,0,1.035714286,0,0,0,0,1.035714286,0,1.035714286,4.142857143,0,0,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,0,0,0,3.107142857,0,1.035714286,2.071428571,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,0,0,2.071428571,3.107142857,0,1.035714286,2.071428571,2.071428571,3.107142857
30,0,2.071428571,1.035714286,2.071428571,0,0,0,0,0,0,3.107142857,2.071428571,0,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571,2.071428571,1.035714286,2.071428571,3.107142857,1.035714286,2.071428571,1.035714286,0,0,2.071428571,3.107142857,1.035714286,0,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,2.071428571,3.107142857,2.071428571,1.035714286,1.035714286,1.035714286,0,0,2.071428571,0,3.107142857,0,1.035714286,0,0,1.035714286,0,0,1.035714286,1.035714286,0,3.107142857,1.035714286,1.035714286,0,3.107142857,1.035714286,1.035714286,0,1.035714286,1.035714286,2.071428571,1.035714286,0,0,2.071428571,0,1.035714286,0,0,1.035714286,2.071428571,0,0,0,0,1.035714286,1.035714286,4.142857143,0,0,0,1.035714286,0,0,0,0,2.071428571,0
31,1.035714286,4.142857143,1.035714286,4.142857143,1.035714286,1.035714286,0,1.035714286,1.035714286,2.071428571,1.035714286,4.142857143,2.071428571,0,1.035714286,0,0,0,1.035714286,0,3.107142857,1.035714286,0,0,0,2.071428571,1.035714286,1.035714286,0,0,2.071428571,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,3.107142857,1.035714286,2.071428571,0,2.071428571,1.035714286,0,2.071428571,1.035714286,1.035714286,2.071428571,1.035714286,0,3.107142857,0,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,2.071428571,3.107142857,0,0,1.035714286,0,0,0,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,2.071428571,2.071428571,0,2.071428571,4.142857143,0,4.142857143,0,1.035714286,0,0,1.035714286,3.107142857,1.035714286,1.035714286,3.107142857,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0
32,1.035714286,1.035714286,2.071428571,3.107142857,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,0,0,0,1.035714286,2.071428571,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,0,0,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,0,4.142857143,0,0,1.035714286,0,0,0,0,0,1.035714286,0,2.071428571,1.035714286,1.035714286,0,0,2.071428571,2.071428571,0,0,0,0,0,1.035714286,0,1.035714286,2.071428571,0,0,2.071428571,1.035714286,0,0,0,2.071428571,2.071428571,1.035714286,1.035714286,0,6.214285714,0,1.035714286,1.035714286,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,2.071428571,0,0,0
33,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,4.142857143,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,2.071428571,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571
34,1.035714286,0,1.035714286,1.035714286,3.107142857,3.107142857,0,0,0,1.035714286,0,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,0,4.142857143,0,1.035714286,0,0,2.071428571,1.035714286,2.071428571,3.107142857,2.071428571,2.071428571,0,1.035714286,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,2.071428571,0,0,0,0,3.107142857,0,1.035714286,1.035714286,2.071428571,0,0,2.071428571,0,0,0,1.035714286,0,1.035714286,0,1.035714286,0,0,0,0,0,0,2.071428571,1.035714286,1.035714286,1.035714286,3.107142857,1.035714286,0,0,1.035714286,0,0,2.071428571,1.035714286,0,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,0,2.071428571,0,0,1.035714286,0,1.035714286
35,2.071428571,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,0,0,2.071428571,0,3.107142857,2.071428571,1.035714286,0,0,3.107142857,0,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,1.035714286,2.071428571,0,0,1.035714286,0,0,4.142857143,3.107142857,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,0,0,0,0,3.107142857,0,1.035714286,0,1.035714286,0,0,2.071428571,0,1.035714286,1.035714286,2.071428571,2.071428571,0,0,1.035714286,4.142857143,2.071428571,0,0,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571,0,2.071428571,1.035714286,3.107142857,0,2.071428571,1.035714286,2.071428571,2.071428571,0,0,0,0,1.035714286,1.035714286,3.107142857,2.071428571,2.071428571,0,2.071428571,0,0
36,1.035714286,0,1.035714286,1.035714286,3.107142857,3.107142857,0,0,0,1.035714286,0,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,0,4.142857143,0,1.035714286,0,0,2.071428571,1.035714286,2.071428571,3.107142857,2.071428571,2.071428571,0,1.035714286,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,2.071428571,0,0,0,0,3.107142857,0,1.035714286,1.035714286,2.071428571,0,0,2.071428571,0,0,0,1.035714286,0,1.035714286,0,1.035714286,0,0,0,0,0,0,2.071428571,1.035714286,1.035714286,1.035714286,3.107142857,1.035714286,0,0,1.035714286,0,0,2.071428571,1.035714286,0,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,0,2.071428571,0,0,1.035714286,0,1.035714286
37,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
38,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,4.142857143,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,2.071428571,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571
39,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,4.142857143,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,2.071428571,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571
40,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
41,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
42,2.071428571,0,1.035714286,0,2.071428571,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,2.071428571,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,0,2.071428571,0,2.071428571,1.035714286,0,2.071428571,1.035714286,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,1.035714286,1.035714286,0,2.071428571,1.035714286,0,1.035714286,0,2.071428571,2.071428571,1.035714286,2.071428571,2.071428571,2.071428571,0,1.035714286,0,0,4.142857143,2.071428571,1.035714286,0,1.035714286,1.035714286,0,0,1.035714286,0,1.035714286,1.035714286,1.035714286,0,0,2.071428571,1.035714286,1.035714286,0,1.035714286,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,0,2.071428571,0,1.035714286,0,2.071428571,2.071428571,2.071428571,0,1.035714286,1.035714286,0,0,0,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0
43,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
44,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,4.142857143,2.071428571,0,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,0,2.071428571,2.071428571,2.071428571,1.035714286,0,0,0,0,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,0,0,2.071428571,0,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,2.071428571,0,0,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,0,0,0,0,1.035714286,2.071428571,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,3.107142857,3.107142857,2.071428571,1.035714286,0,0,1.035714286,0,1.035714286,0,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,2.071428571,0,2.071428571,0
45,1.035714286,1.035714286,2.071428571,3.107142857,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,0,0,0,1.035714286,2.071428571,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,0,0,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,0,4.142857143,0,0,1.035714286,0,0,0,0,0,1.035714286,0,2.071428571,1.035714286,1.035714286,0,0,2.071428571,2.071428571,0,0,0,0,0,1.035714286,0,1.035714286,2.071428571,0,0,2.071428571,1.035714286,0,0,0,2.071428571,2.071428571,1.035714286,1.035714286,0,6.214285714,0,1.035714286,1.035714286,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,2.071428571,0,0,0
46,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,4.142857143,2.071428571,0,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,0,2.071428571,2.071428571,2.071428571,1.035714286,0,0,0,0,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,0,0,2.071428571,0,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,2.071428571,0,0,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,0,0,0,0,1.035714286,2.071428571,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,3.107142857,3.107142857,2.071428571,1.035714286,0,0,1.035714286,0,1.035714286,0,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,2.071428571,0,2.071428571,0
47,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,1.035714286,0,0,1.035714286,3.107142857,1.035714286,0,0,0,0,2.071428571,1.035714286,1.035714286,3.107142857,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,1.035714286,4.142857143,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,1.035714286,0,0,3.107142857,1.035714286,3.107142857,2.071428571,0,1.035714286,0,0,0,0,1.035714286,0,1.035714286,4.142857143,0,0,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,0,0,0,3.107142857,0,1.035714286,2.071428571,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,1.035714286,1.035714286,0,1.035714286,0,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,0,0,2.071428571,3.107142857,0,1.035714286,2.071428571,2.071428571,3.107142857
48,0,1.035714286,1.035714286,0,0,0,1.035714286,0,0,2.071428571,2.071428571,2.071428571,0,2.071428571,2.071428571,1.035714286,1.035714286,0,0,3.107142857,0,0,0,0,1.035714286,3.107142857,2.071428571,0,0,1.035714286,0,0,1.035714286,4.142857143,2.071428571,0,3.107142857,2.071428571,2.071428571,1.035714286,0,2.071428571,3.107142857,0,1.035714286,2.071428571,1.035714286,3.107142857,2.071428571,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,0,0,0,2.071428571,2.071428571,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,2.071428571,2.071428571,2.071428571,1.035714286,2.071428571,1.035714286,0,2.071428571,0,1.035714286,3.107142857,0,2.071428571,3.107142857,0,0,1.035714286,0,4.142857143,1.035714286,0,1.035714286
49,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,1.035714286,0,2.071428571,1.035714286,4.142857143,1.035714286,1.035714286,0,0,0,0,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,0,2.071428571,0,1.035714286,2.071428571,0,0,1.035714286,1.035714286,1.035714286,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,1.035714286,1.035714286,2.071428571,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,2.071428571,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571
50,2.071428571,0,0,1.035714286,0,3.107142857,1.035714286,1.035714286,0,0,2.071428571,0,3.107142857,2.071428571,1.035714286,0,0,3.107142857,0,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,1.035714286,2.071428571,0,0,1.035714286,0,0,4.142857143,3.107142857,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,0,1.035714286,1.035714286,0,0,0,0,3.107142857,0,1.035714286,0,1.035714286,0,0,2.071428571,0,1.035714286,1.035714286,2.071428571,2.071428571,0,0,1.035714286,4.142857143,2.071428571,0,0,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,1.035714286,0,0,2.071428571,0,2.071428571,1.035714286,3.107142857,0,2.071428571,1.035714286,2.071428571,2.071428571,0,0,0,0,1.035714286,1.035714286,3.107142857,2.071428571,2.071428571,0,2.071428571,0,0
51,0,1.035714286,1.035714286,0,0,0,1.035714286,0,0,2.071428571,2.071428571,2.071428571,0,2.071428571,2.071428571,1.035714286,1.035714286,0,0,3.107142857,0,0,0,0,1.035714286,3.107142857,2.071428571,0,0,1.035714286,0,0,1.035714286,4.142857143,2.071428571,0,3.107142857,2.071428571,2.071428571,1.035714286,0,2.071428571,3.107142857,0,1.035714286,2.071428571,1.035714286,3.107142857,2.071428571,1.035714286,2.071428571,0,1.035714286,0,0,1.035714286,0,0,0,2.071428571,2.071428571,1.035714286,0,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,0,0,0,0,1.035714286,1.035714286,2.071428571,2.071428571,2.071428571,2.071428571,1.035714286,2.071428571,1.035714286,0,2.071428571,0,1.035714286,3.107142857,0,2.071428571,3.107142857,0,0,1.035714286,0,4.142857143,1.035714286,0,1.035714286
52,1.035714286,2.071428571,2.071428571,3.107142857,1.035714286,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,0,0,2.071428571,1.035714286,1.035714286,1.035714286,3.107142857,1.035714286,0,2.071428571,2.071428571,0,3.107142857,3.107142857,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,1.035714286,0,0,0,1.035714286,2.071428571,0,2.071428571,1.035714286,0,0,2.071428571,0,1.035714286,0,2.071428571,0,2.071428571,1.035714286,2.071428571,3.107142857,0,1.035714286,5.178571429,0,1.035714286,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,4.142857143,2.071428571,0,1.035714286,3.107142857,1.035714286,1.035714286,3.107142857,0,1.035714286,0,2.071428571,1.035714286,2.071428571,3.107142857,1.035714286,0,0,2.071428571,1.035714286,1.035714286,2.071428571,2.071428571,0,1.035714286,1.035714286,1.035714286,0,0,1.035714286,0,0,3.107142857,0
53,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
54,2.071428571,0,0,0,0,0,0,1.035714286,2.071428571,0,1.035714286,1.035714286,2.071428571,0,1.035714286,2.071428571,1.035714286,0,2.071428571,0,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,3.107142857,1.035714286,2.071428571,1.035714286,1.035714286,0,0,1.035714286,0,0,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,0,0,1.035714286,0,0,3.107142857,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,0,1.035714286,0,2.071428571,2.071428571,0,1.035714286,2.071428571,2.071428571,2.071428571,1.035714286,0,1.035714286,2.071428571,1.035714286,2.071428571,1.035714286,1.035714286,1.035714286,0,1.035714286,2.071428571,1.035714286,0,1.035714286,2.071428571,0,1.035714286,1.035714286,0,0,1.035714286,1.035714286,1.035714286,3.107142857,0,0,1.035714286,3.107142857,0,2.071428571
55,0,1.035714286,0,0,1.035714286,0,0,2.071428571,0,0,0,0,0,2.071428571,2.071428571,0,1.035714286,1.035714286,0,0,0,1.035714286,2.071428571,0,0,1.035714286,0,1.035714286,0,5.178571429,2.071428571,1.035714286,1.035714286,1.035714286,1.035714286,0,0,0,0,0,0,1.035714286,1.035714286,1.035714286,2.071428571,0,0,1.035714286,0,1.035714286,1.035714286,3.107142857,1.035714286,1.035714286,1.035714286,0,2.071428571,0,0,0,2.071428571,1.035714286,0,2.071428571,2.071428571,1.035714286,0,3.107142857,2.071428571,2.071428571,0,1.035714286,0,1.035714286,0,0,1.035714286,1.035714286,0,1.035714286,1.035714286,2.071428571,1.035714286,0,1.035714286,5.178571429,2.071428571,0,1.035714286,0,2.071428571,0,3.107142857,3.107142857,2.071428571,2.071428571,0,1.035714286,0,1.035714286
